Y Real,Y Predicho
350000000.0,239643151.85600615
285000000.0,174826759.52999783
1649999999.9999998,1350544878.464715
270000000.0,461235605.4885187
380000000.0,439318510.0644188
890000000.0,1110565670.7296014
750000000.0,936467082.2908726
200000000.0,154013561.2972703
160000000.00000003,101322876.71368694
680000000.0,433322014.90986586
400000000.0,299056643.5852976
410000000.0,429360725.26045036
780000000.0,1026786729.3090682
490000000.0,500908754.73303366
400000000.0,353721913.6030412
175000000.0,240952497.48696136
560000000.0,506378727.22748756
920000000.0,904164533.0791259
1200000000.0,1100180399.4713788
340000000.0,395504503.57594156
550000000.0,687747566.0640221
1200000000.0,1328922158.665493
998000000.0,655981846.0191674
570000000.0,818071658.4653811
1550000000.0,1087002716.7851768
350000000.0,456872702.4725652
92997000.0,97784577.01816273
230000000.0,228171251.69136
900000000.0,931016112.8137455
1200000000.0,1007463222.0824051
250000000.0,355292497.4870615
175000000.0,212319291.0071144
380000000.0,593205807.7542176
340000000.0,461538673.61928797
309999999.99999994,351940786.9919319
1980000000.0,1211187972.0833187
510000000.0,722893926.7322879
750000000.0,999417586.4147639
380000000.0,612844771.215105
450000000.0,775459699.5242171
600000000.0,621471537.1579566
115000000.0,159497290.65397787
750000000.0,1118465429.0879092
145000000.0,85214415.5017724
245000000.0,348826511.1563711
300000000.0,412491850.9766545
350000000.0,470587301.68396044
460000000.0,575604900.4536204
180000000.0,121672964.26224422
1520000000.0,1140429782.5072093
900000000.0,665294961.984467
409000000.0,571398429.296185
400000000.0,426966746.16588926
521000000.0,805456690.844214
750000000.0,1085189087.4541984
595000000.0,856243959.8256078
320000000.00000006,173612146.97785473
330000000.0,292593494.2774148
930000000.0,880484931.0791068
1500000000.0,1065942846.8483119
280000000.0,193707860.98828125
295000000.0,541052644.7362862
800000000.0,811376654.5484767
271000000.0,348622023.7529855
172000000.0,9430507.332487106
680000000.0,1078394207.8916879
130000000.0,61338107.03451061
450000000.0,523513041.87678814
190000000.0,113361816.45409727
125000000.0,59903285.8055253
275000000.0,246644990.98484564
320000000.00000006,382477048.9962568
240000000.0,224676227.0806079
197000000.0,104589081.67295122
210000000.0,147725167.97978926
185000000.0,166274093.1249299
190000000.0,156417942.56829262
337000000.0,356785948.8181529
510000000.0,709402538.8062959
495000000.0,344366015.84444904
170000000.0,135268473.90348244
450000000.0,577410158.3732257
235000000.0,396015669.3525276
180000000.0,157013897.6095276
281500000.0,351327789.54734516
140000000.0,144483201.11126328
589000000.0,405326999.242641
475000000.0,554135875.3272719
410000000.0,311321244.5579729
374000000.0,456583015.2591405
110000000.0,106121876.88802099
154999999.99999997,51995421.13832712
260000000.0,358261702.30105066
2200000000.0,1735479287.9562736
235000000.0,302186817.94847775
560000000.0,773707353.7304082
138000000.0,39861871.77204275
430000000.0,263881009.43507004
750000000.0,782496694.1468062
450000000.0,423493577.7093873
2200000000.0,1810026339.9633892
148000000.0,-11215514.992695808
300000000.0,480101533.6188092
480000000.0,442752394.0092044
250000000.0,198824901.02119255
210000000.0,186791903.89089966
330000000.0,511455629.50723505
309999999.99999994,408167826.91000223
1300000000.0000002,1009612918.3877792
230000000.0,169975836.2003069
309999999.99999994,384487371.26971865
600000000.0,704160150.1210122
309999999.99999994,399665638.7679701
240000000.0,364361151.0639019
265000000.00000003,274749460.8225384
550000000.0,598780281.203836
385000000.0,307976331.7769437
260000000.0,246345929.14611244
480000000.0,555964529.2615662
165000000.0,219701235.9571395
850000000.0,884084153.2874088
380000000.0,330439300.0431113
425000000.0,475595530.20576525
152000000.0,131298551.51822615
760000000.0,727859798.3190522
600000000.0,865317030.2356582
450000000.0,642479717.5186343
290000000.0,575569391.2661452
