Ciudad,Barrio,Sector,Latitud media,Longitud media
Bogotá,Bello Horizonte,Zona Norte,4.7570344209671,-74.0235538482666
Bogotá,Bello Horizonte,Zona Sur,4.56330251693726,-74.095703125
Bogotá,Bello Horizonte San Cristobal Sur,Zona Sur,4.56099987030029,-74.0930023193359
Bogotá,Belmira,Belmira,4.716540297078345,-74.03240140934581
Bogotá,Belmira,No Especificado,4.711799065272012,-74.03740946451826
Bogotá,Belmira,Zona Centro,4.700666745503743,-74.05166625976564
Bogotá,Belmira,Zona Norte,4.719344435067012,-74.03095652840355
Bogotá,Belmira Lisboa,Zona Norte,4.71500015258789,-74.0309982299805
Bogotá,Belmira Los Cedros,No Especificado,4.71566581726074,-74.0337600708008
Bogotá,Belmira Palatino,Zona Norte,4.61499977111816,-74.0690002441406
Bogotá,Belmira Usaquén,No Especificado,4.713946978251137,-74.02988179524736
Bogotá,Belmira Usaquén,Zona Noroccidente,4.72100019454956,-74.0299987792969
Bogotá,Belmira Usaquén,Zona Norte,4.720040054321289,-74.02959899902346
Bogotá,Belén,Zona Centro,4.59100008010864,-74.072998046875
Bogotá,Belén Centro,No Especificado,4.59199476242065,-74.0742568969727
Bogotá,Benjamín Herrera,Benjamín Herrera,4.6552258067660865,-74.07629479302301
Bogotá,Benjamín Herrera,Zona Centro,4.6560001373291,-74.0770034790039
Bogotá,Benjamín Herrera,Zona Norte,4.654710565294541,-74.07916150774273
Bogotá,Benjamín Herrera,Zona Occidente,4.6560001373291,-74.0770034790039
Bogotá,Benjamín Herrera Los Alcázares,No Especificado,4.65478610992432,-74.0707778930664
Bogotá,Berlin,Zona Noroccidente,4.74890041351318,-74.1182174682617
Bogotá,Berlín De Bosa La Libertad Iii Bosa Occidental,No Especificado,4.62507200241089,-74.1958770751953
Bogotá,Berlín De Tibabuyes,No Especificado,4.74656009674072,-74.1156387329102
Bogotá,Betania,Betania,4.627297480901082,-74.1675545828683
Bogotá,Betania,Zona Sur,4.62781047821045,-74.1785659790039
Bogotá,Bilbao,Bilbao,4.751107922306767,-74.10893644135574
Bogotá,Bilbao,No Especificado,4.748818635940555,-74.1173095703125
Bogotá,Bilbao,Zona Noroccidente,4.751068925857544,-74.1183753967285
Bogotá,Bilbao,Zona Norte,4.754605054855345,-74.11557006835935
Bogotá,Bilbao Quintas De Santa Rita,Zona Noroccidente,4.75699996948242,-74.1159973144531
Bogotá,Bochica,Bochica,4.712672550790812,-74.10612433297294
Bogotá,Bochica,No Especificado,4.686312866210936,-74.10810279846194
Bogotá,Bochica,Zona Noroccidente,4.71500015258789,-74.10849952697755
Bogotá,Bochica,Zona Occidente,4.715232610702513,-74.1084785461426
Bogotá,Bochica,Zona Sur,4.56070899963379,-74.0874404907227
Bogotá,Bochica Cental,Zona Centro,4.71480131149292,-74.0617141723633
Bogotá,Bochica Compartir,Zona Noroccidente,4.71479320526123,-74.1038513183594
Bogotá,Bochica Engativa,Zona Noroccidente,4.71099996566772,-74.1070022583008
Bogotá,Bochica Engativa,Zona Occidente,4.717333316802979,-74.10866800944014
Bogotá,Bochica Iii,Zona Occidente,4.71400022506714,-74.1080017089844
Bogotá,Bochica Sur,Bochica Sur,4.580454221585901,-74.10475087720295
Bogotá,Bochica Sur Rafael Uribe Uribe,Zona Sur,4.60500001907349,-74.1080017089844
Bogotá,Bogota,Zona Chapinero,4.67395305633545,-74.0869903564453
Bogotá,Bogota,Zona Noroccidente,4.74551057815552,-74.1144332885742
Bogotá,Bogota,Zona Norte,4.59200000762939,-74.0759963989258
Bogotá,Bogota Sector Tequendama,Zona Sur,4.6215000152587855,-74.1569976806641
Bogotá,Boita,Boita,4.603491256486125,-74.14661816583164
Bogotá,Boita,Zona Occidente,4.58928537368774,-74.1910018920898
Bogotá,Boita,Zona Sur,4.602936744689941,-74.14897155761717
Bogotá,Boitá,Zona Occidente,4.60200023651123,-74.1470031738281
Bogotá,Boitá,Zona Sur,4.604000091552734,-74.1515007019043
Bogotá,Boitá I Timiza,No Especificado,4.60403919219971,-74.1481628417969
Bogotá,Bolivia,Bolivia,4.714227510221077,-74.11041829123425
Bogotá,Bolivia,No Especificado,4.7143931388855,-74.1149215698242
Bogotá,Bolivia,Zona Centro,4.72735977172852,-74.1235046386719
Bogotá,Bolivia,Zona Noroccidente,4.713721888405936,-74.10611179896763
Bogotá,Bolivia,Zona Norte,4.71500015258789,-74.1149978637695
Bogotá,Bolivia,Zona Occidente,4.692669595990862,-74.11595589773997
Bogotá,Bombay,Zona Sur,4.60599994659424,-74.1449966430664
Bogotá,Bonanza,Bonanza,4.6883398004480314,-74.08923858642578
Bogotá,Bonanza,Zona Centro,4.69299983978271,-74.0879974365234
Bogotá,Bonanza,Zona Noroccidente,4.689250111579898,-74.09000015258786
Bogotá,Bonanza,Zona Norte,4.69199991226196,-74.0910034179688
Bogotá,Bonanza,Zona Occidente,4.686914845516808,-74.09326051410876
Bogotá,Bonanza Engativá,Zona Occidente,4.69399976730347,-74.0879974365234
Bogotá,Bosa,Bosa,4.620349821945031,-74.17759327406294
Bogotá,Bosa,No Especificado,4.61833620071411,-74.1882247924805
Bogotá,Bosa,Zona Centro,4.619000116984046,-74.19066619873047
Bogotá,Bosa,Zona Occidente,4.63840341567993,-74.0887680053711
Bogotá,Bosa,Zona Sur,4.623023731873768,-74.18217209150207
Bogotá,Bosa Acuarela,No Especificado,4.59876489639282,-74.1826934814453
Bogotá,Bosa Alameda,No Especificado,4.6352219581604,-74.1912612915039
Bogotá,Bosa Alameda,Zona Sur,4.60699987411499,-74.1780014038086
Bogotá,Bosa Alameda Del Parque,Zona Sur,4.61520195007324,-74.1998519897461
Bogotá,Bosa Alameda Del Rio,No Especificado,4.63876008987427,-74.1981582641602
Bogotá,Bosa Alameda Del Rio,Zona Sur,4.63839149475098,-74.1983108520508
Bogotá,Bosa Andalucía Ii,Zona Sur,4.60400009155273,-74.1809997558594
Bogotá,Bosa Atalayas,Bosa Atalayas,4.634518802165985,-74.19737313010476
Bogotá,Bosa Atalayas,Zona Sur,4.633559963919899,-74.19660048051315
Bogotá,Bosa Azucena,Zona Sur,4.59683799743652,-74.10766983032225
Bogotá,Bosa Betania,No Especificado,4.6270809173584,-74.1785278320313
Bogotá,Bosa Betania,Zona Sur,4.62698078155518,-74.177604675293
Bogotá,Bosa Brasil,Bosa Brasil,4.629684910178184,-74.16998748779297
Bogotá,Bosa Brasil,Zona Sur,4.62874205907186,-74.180290222168
Bogotá,Bosa Brazilia,Zona Sur,4.63838195800781,-74.0887680053711
Bogotá,Bosa Carbonell,Zona Occidente,4.59998393058777,-74.19576644897461
Bogotá,Bosa Carbonell,Zona Sur,4.601293802261355,-74.1969985961914
Bogotá,Bosa Carbonell Segundo Sector,Zona Sur,4.59990835189819,-74.1961364746094
Bogotá,Bosa Carlos Albán,Zona Sur,4.60577392578125,-74.1979904174805
Bogotá,Bosa Centenario,Zona Sur,4.60120058059692,-74.1791915893555
Bogotá,Bosa Centro,Zona Sur,4.618470033009849,-74.15245310465492
Bogotá,Bosa Centro La Capilla,Zona Sur,4.60619401931763,-74.1825256347656
Bogotá,Bosa Chicala,Bosa Chicala,4.623190260770028,-74.17395756608349
Bogotá,Bosa Chicala,Zona Sur,4.624927043914795,-74.1813456217448
Bogotá,Bosa Danubio Azul 3Er Sector,Zona Sur,4.62200021743774,-74.1839981079102
Bogotá,Bosa Divino Niño,Zona Sur,4.63876485824585,-74.1249618530273
Bogotá,Bosa El Anelo,Bosa El Anelo,4.6205735206604,-74.1357536315918
Bogotá,Bosa El Recreo,Bosa El Recreo,4.630859781019758,-74.16488071017795
Bogotá,Bosa El Recreo,Zona Sur,4.63241449991862,-74.15563710530597
Bogotá,Bosa Escocia,Zona Sur,4.6269998550415,-74.1880035400391
Bogotá,Bosa Estación,Zona Sur,4.59923791885376,-74.1969604492188
Bogotá,Bosa Independencia,Zona Sur,4.620354811350503,-74.19667053222653
Bogotá,Bosa Islandia,Zona Sur,4.615647554397585,-74.19670486450195
Bogotá,Bosa José Antonio Galán,No Especificado,4.60659122467041,-74.1792831420898
Bogotá,Bosa José Antonio Galán,Zona Sur,4.60799980163574,-74.1780014038086
Bogotá,Bosa La Amistad,Bosa La Amistad,4.600328115316537,-74.16227613176619
Bogotá,Bosa La Amistad,Zona Sur,4.59899997711182,-74.1849975585938
Bogotá,Bosa La Esperanza,Bosa La Esperanza,4.618428064429241,-74.11234970092774
Bogotá,Bosa La Esperanza,Zona Chapinero,4.62950015068054,-74.0656051635742
Bogotá,Bosa La Esperanza,Zona Norte,4.67355744043986,-74.09024556477867
Bogotá,Bosa La Esperanza,Zona Occidente,4.66200017929077,-74.1159973144531
Bogotá,Bosa La Estacion,No Especificado,4.63936996459961,-74.1919326782227
Bogotá,Bosa La Estacion,Zona Sur,4.6000075340271,-74.1846046447754
Bogotá,Bosa La Estación Zona Sur,Zona Sur,4.59900999069214,-74.1802673339844
Bogotá,Bosa La Libertad,Bosa La Libertad,4.62579712035164,-74.18406641483308
Bogotá,Bosa La Libertad,No Especificado,4.62245082855225,-74.192138671875
Bogotá,Bosa La Libertad,Zona Sur,4.625756740570068,-74.19162216186524
Bogotá,Bosa La Paz,Bosa La Paz,4.6195389827092495,-74.16957327035757
Bogotá,Bosa La Paz,Zona Centro,4.67199993133545,-74.0589981079102
Bogotá,Bosa La Paz,Zona Sur,4.62770175933838,-74.13738250732419
Bogotá,Bosa Las Vegas,No Especificado,4.61935901641846,-74.1929779052734
Bogotá,Bosa Las Vegas,Zona Sur,4.61977100372314,-74.1931228637695
Bogotá,Bosa Laureles,Bosa Laureles,4.613646677562168,-74.16322094461192
Bogotá,Bosa Los Naranjos,Bosa Los Naranjos,4.66403792886173,-74.13385189280791
Bogotá,Bosa Los Naranjos,No Especificado,4.7351393699646,-74.0836639404297
Bogotá,Bosa Los Naranjos,Zona Noroccidente,4.707845973968508,-74.1118438720703
Bogotá,Bosa Los Naranjos,Zona Sur,4.60699987411499,-74.1949996948242
Bogotá,Bosa Margaritas,Zona Sur,4.63299989700317,-74.1829986572266
Bogotá,Bosa Metrovivienda,Zona Sur,4.62858247756958,-74.1983947753906
Bogotá,Bosa Palestina,Bosa,4.63297605514526,-74.1979675292969
Bogotá,Bosa Palestina,No Especificado,4.61346006393433,-74.192253112793
Bogotá,Bosa Palestina,Zona Sur,4.67597913742065,-74.1373977661133
Bogotá,Bosa Piamonte,Bosa Piamonte,4.606518679651721,-74.16438031196596
Bogotá,Bosa Piamonte,Zona Sur,4.60900020599365,-74.1910018920898
Bogotá,Bosa Portal,Zona Sur,4.62454128265381,-74.1797637939453
Bogotá,Bosa Porvenir,Bosa Porvenir,4.635941800504629,-74.17607210267265
Bogotá,Bosa Porvenir,No Especificado,4.64377975463867,-74.1883544921875
Bogotá,Bosa Porvenir,Zona Sur,4.6333362460136405,-74.18404531478883
Bogotá,Bosa San Antonio De Escocia,Zona Noroccidente,4.62400007247925,-74.1969985961914
Bogotá,Bosa San Antonio De Escocia,Zona Sur,4.623875856399537,-74.19513320922852
Bogotá,Bosa San Bernardino,Bosa San Bernardino,4.62320892016093,-74.16286754608154
Bogotá,Bosa San Bernardino,Zona Sur,4.622085253397623,-74.19666290283206
Bogotá,Bosa San José,Zona Sur,4.607442719595771,-74.1701145172119
Bogotá,Bosa San Martin,Zona Occidente,4.62900018692017,-74.1880035400391
Bogotá,Bosa San Pablo,Zona Sur,4.60269165039063,-74.1936798095703
Bogotá,Bosa San Pablo 2 Sector,Zona Sur,4.608776251475017,-74.15504455566406
Bogotá,Bosa San Pedro,Zona Sur,4.621415615081784,-74.15219116210938
Bogotá,Bosa Sandiego,Bosa San Diego,4.617062619754246,-74.08682250976561
Bogotá,Bosa Sanpedro Ll Sector,Zona Sur,4.62161159515381,-74.1913070678711
Bogotá,Bosa Santa Fe,Zona Sur,4.639369805653886,-74.16033681233723
Bogotá,Bosa Tropezón,Zona Sur,4.6230001449585,-74.1910018920898
Bogotá,Bosa Villa Clemencia,No Especificado,4.619244813919065,-74.1802291870117
Bogotá,Bosa Villa Nora,Zona Sur,4.62475109100342,-74.1869277954102
Bogotá,Bosque Calderon,Bosque Calderón,4.640450239181519,-74.06133270263672
Bogotá,Bosque Calderon,Zona Chapinero,4.640754032135012,-74.06070556640626
Bogotá,Bosque Calderón Tejada,Zona Chapinero,4.64099979400635,-74.0609970092773
Bogotá,Bosque De Gratamira,Zona Noroccidente,4.73032569885254,-74.05611419677734
Bogotá,Bosque De La Colina,Zona Noroccidente,4.738316535949707,-74.06552314758305
Bogotá,Bosque De La Hacienda,Zona Sur,4.55911016464233,-74.1096496582031
Bogotá,Bosque De Los Lagartos,No Especificado,4.70036888122559,-74.0867309570313
Bogotá,Bosque De Los Lagartos,Zona Noroccidente,4.708499908447266,-74.06800079345706
Bogotá,Bosque De María,Bosque De María,4.7317172686258955,-74.02486038208008
Bogotá,Bosque De Modelia,No Especificado,4.67157030105591,-74.1234512329102
Bogotá,Bosque De Modelia,Zona Occidente,4.66703653335571,-74.1247138977051
Bogotá,Bosque De Monte Verde,Zona Norte,4.71999979019165,-74.0780029296875
Bogotá,Bosque De Pinos,Bosque De Pinos,4.723676726222038,-74.03039717674255
Bogotá,Bosque De Pinos,Montearroyo,4.72566413879395,-74.0238571166992
Bogotá,Bosque De Pinos,No Especificado,4.6980868975321455,-74.03572082519531
Bogotá,Bosque De Pinos,Zona Centro,4.72300004959106,-74.0230026245117
Bogotá,Bosque De Pinos,Zona Chapinero,4.71600008010864,-74.0279998779297
Bogotá,Bosque De Pinos,Zona Noroccidente,4.7304999828338605,-74.01850128173825
Bogotá,Bosque De Pinos,Zona Norte,4.723382098921414,-74.02574618109341
Bogotá,Bosque De Pinos Los Cedros,No Especificado,4.723565578460695,-74.0233039855957
Bogotá,Bosque De Pinos Usaquén Lv,Bosque De Pinos,4.73494386672974,-74.0219268798828
Bogotá,Bosque De Pinos Usaquén Lv,Zona Noroccidente,4.72399997711182,-74.0230026245117
Bogotá,Bosque De San Antonio La Uribe,No Especificado,4.7584228515625,-74.039421081543
Bogotá,Bosque Izquierdo,Bosque Izquierdo,4.611791486325471,-74.06805453093158
Bogotá,Bosque Izquierdo,Zona Centro,4.609880447387695,-74.06605656941731
Bogotá,Bosque Izquierdo,Zona Chapinero,4.61299991607666,-74.0660018920898
Bogotá,Bosque La Reserva,Zona Norte,4.719333171844483,-74.0270004272461
Bogotá,Bosque Medina,Bosque Medina,4.710212799635801,-74.02896516973323
Bogotá,Bosque Medina,No Especificado,4.710873365402225,-74.02567672729495
Bogotá,Bosque Medina,Zona Norte,4.708350574970244,-74.03288702317226
Bogotá,Bosque Medina Iraka Club Residencial,Bosque Medina,4.70936822891235,-74.0280303955078
Bogotá,Bosque Medina Usaquén,Zona Centro,4.71000003814697,-74.0260009765625
Bogotá,Bosque Medina Usaquén,Zona Norte,4.714431795206934,-74.02606894753195
Bogotá,Bosque Popular,Bosque Popular,4.670697475301808,-74.09715007913525
Bogotá,Bosque Popular,Zona Noroccidente,4.670999844868977,-74.10066731770834
Bogotá,Bosque Popular,Zona Occidente,4.674122946602958,-74.09505026681083
Bogotá,Bosque Popular Engativa,Zona Occidente,4.67000007629395,-74.0960006713867
Bogotá,Bosque Popular Las Ferias,No Especificado,4.67097139358521,-74.0991744995117
Bogotá,Bosques Central De Suba,Zona Noroccidente,4.73699998855591,-74.088996887207
Bogotá,Bosques De Castilla,No Especificado,4.63691282272339,-74.1483001708984
Bogotá,Bosques De Castilla,Zona Occidente,4.63500022888184,-74.1480026245117
Bogotá,Bosques De Castilla,Zona Sur,4.64032554626465,-74.14818064371744
Bogotá,Bosques De Encenillos,Zona Chapinero,4.66251993179321,-74.0113525390625
Bogotá,Bosques De Granada,No Especificado,4.71524095535278,-74.1277313232422
Bogotá,Bosques De Granada,Zona Noroccidente,4.70727491378784,-74.1094665527344
Bogotá,Bosques De La Cañada,Bosques De La Cañada,4.703029025684703,-74.03605582497336
Bogotá,Bosques De La Cañada,No Especificado,4.71822023391724,-74.0256195068359
Bogotá,Bosques De La Cañada,Zona Norte,4.718538522720339,-74.03794860839844
Bogotá,Bosques De Los Hayuelos,Zona Occidente,4.66599988937378,-74.1320037841797
Bogotá,Bosques De Mariana,Bosques De Mariana,4.702835904227363,-74.1224454243978
Bogotá,Bosques De Mariana,Zona Noroccidente,4.677921414375308,-74.0528907775879
Bogotá,Bosques De Mariana,Zona Occidente,4.708852291107175,-74.12480545043945
Bogotá,Bosques De Medina,Zona Norte,4.71600008010864,-74.0270004272461
Bogotá,Bosques De Meryland Bosa Central,No Especificado,4.61119079589844,-74.2006225585938
Bogotá,Bosques De Provenza Suba,Zona Norte,4.76700019836426,-74.0660018920898
Bogotá,Bosques De San Carlos,Bosques De San Carlos,4.5722740226321745,-74.1068589952257
Bogotá,Bosques De San Carlos,No Especificado,4.61458301544189,-74.0698165893555
Bogotá,Bosques De San Carlos,Zona Sur,4.57451367378235,-74.10395050048825
Bogotá,Bosques De San Jorge,Bosques De San Jorge,4.722003412246704,-74.08986053466796
Bogotá,Bosques De San Jorge,Zona Noroccidente,4.7155528068542445,-74.0887413024902
Bogotá,Bosques De Soratama,Zona Norte,4.74371004104614,-74.0209808349609
Bogotá,Bosques Del Marques,Zona Norte,4.715773344039917,-74.02605628967285
Bogotá,Bosques Del Norte,Zona Chapinero,4.59466934204102,-74.0766372680664
Bogotá,Bosques Maria,Zona Norte,4.75400018692017,-74.0240020751953
Bogotá,Bosques Reserva,Zona Norte,4.718666553497317,-74.02766672770183
Bogotá,Boyaca Real,Boyaca Real,4.680630036254428,-74.10018305992013
Bogotá,Boyaca Real,No Especificado,4.68560981750488,-74.1010665893555
Bogotá,Boyaca Real,Zona Centro,4.68200016021729,-74.0989990234375
Bogotá,Boyaca Real,Zona Noroccidente,4.68400001525879,-74.09833272298177
Bogotá,Boyaca Real,Zona Norte,4.68200016021729,-74.0989990234375
Bogotá,Boyaca Real,Zona Occidente,4.685204911231994,-74.10047416687011
Bogotá,Boyaca Real Engativa,Zona Occidente,4.68300008773804,-74.0989990234375
Bogotá,Boyacá,Zona Norte,4.68599987030029,-74.0999984741211
Bogotá,Boyacá,Zona Occidente,4.682470957438153,-74.0991923014323
Bogotá,Boyacá Boyacá Real,No Especificado,4.69293212890625,-74.10846455891924
Bogotá,Bravo Paez,Bravo Paez,4.589354735154372,-74.11853408813477
Bogotá,Bravo Paez,No Especificado,4.58454704284668,-74.1209335327148
Bogotá,Bravo Paez,Zona Centro,4.58410549163818,-74.1169204711914
Bogotá,Bravo Paez,Zona Sur,4.586373726526894,-74.11916097005206
Bogotá,Bravo Paez 1 Marco Fidel Suárez,No Especificado,4.586572647094723,-74.11856587727867
Bogotá,Bravo Paez Quiroga,Zona Sur,4.583478689193726,-74.11747360229495
Bogotá,Brisas,No Especificado,4.76244401931763,-74.0264663696289
Bogotá,Brisas Del Galan,Zona Sur,4.6211051940918,-74.1237411499023
Bogotá,Brisas Del Volador,Zona Sur,4.54719734191895,-74.156364440918
Bogotá,Britalia,Britalia,4.739215447352483,-74.06304535498987
Bogotá,Britalia,No Especificado,4.71005900700887,-74.09605407714844
Bogotá,Britalia,Zona Centro,4.751499891281125,-74.0540008544922
Bogotá,Britalia,Zona Noroccidente,4.743478651704459,-74.05686082511114
Bogotá,Britalia,Zona Norte,4.751108646392823,-74.05694110576925
Bogotá,Britalia,Zona Occidente,4.62668800354004,-74.1740646362305
Bogotá,Britalia,Zona Sur,4.60038805007935,-74.1671295166016
Bogotá,Britalia Las Margaritas,Zona Sur,4.62799978256226,-74.1750030517578
Bogotá,Britalia Norte,Britalia Norte,4.748303864683424,-74.0553097835807
Bogotá,Britalia Norte,No Especificado,4.744844476381937,-74.05591773986818
Bogotá,Britalia Norte,Zona Noroccidente,4.749422413962229,-74.05586787632534
Bogotá,Britalia Norte,Zona Norte,4.7476507891779365,-74.05596459430197
Bogotá,Buena Vista Sur Oriental,Zona Sur,4.55305242538452,-74.0869445800781
Bogotá,Buenavista Ii Sector,Zona Centro,4.76405668258667,-74.0274658203125
Bogotá,Buenos Aires,Buenos Aires,4.575942251417373,-74.08465406629774
Bogotá,Buenos Aires,Zona Centro,4.57800006866455,-74.0780029296875
Bogotá,Buenos Aires,Zona Sur,4.54032039642334,-74.1393966674805
Bogotá,Buenos Aires Iii Sector,Zona Sur,4.58400011062622,-74.0800018310547
Bogotá,Buenos Aires Sociego,Zona Centro,4.59046030044556,-74.0710830688477
Bogotá,C R Altos De Torreladera,Zona Noroccidente,4.73400020599365,-74.0790023803711
Bogotá,Cabrera Retiro,Zona Norte,4.66499996185303,-74.04800033569336
Bogotá,Calandaima,No Especificado,4.6498275756835925,-74.16544799804686
Bogotá,Calandaima,Zona Centro,4.649812221527099,-74.16663687569756
Bogotá,Calandaima,Zona Sur,4.6432935974814695,-74.1678570834073
Bogotá,Calandaima Sabana Tierra Buena,No Especificado,4.64576005935669,-74.1657485961914
Bogotá,Calandaima Sabana Tierra Buena,Zona Sur,4.64150953292847,-74.1681060791016
Bogotá,Calatayud,Zona Centro,4.73600006103516,-74.0770034790039
Bogotá,Calatayud,Zona Noroccidente,4.72557142802647,-74.08371298653739
Bogotá,Calatayud Suba,Zona Noroccidente,4.73799991607666,-74.0770034790039
Bogotá,Calatrava,Calatrava,4.71713612874349,-74.07949981689453
Bogotá,Calatrava,Zona Noroccidente,4.7181997299194345,-74.0800493028429
Bogotá,Calatrava,Zona Norte,4.72000010808309,-74.07666778564453
Bogotá,Calatrava Niza,No Especificado,4.71528482437134,-74.0723114013672
Bogotá,Caldas Bosa,Zona Sur,4.633230447769165,-74.1860313415527
Bogotá,Caldas El Porvenir,No Especificado,4.63320827484131,-74.1970138549805
Bogotá,Calle,Zona Norte,4.74270057678223,-74.0574111938477
Bogotá,Calle 146 Noapto 601,Zona Norte,4.72599983215332,-74.0380020141602
Bogotá,Calleja Alta,No Especificado,4.70567798614502,-74.0452499389648
Bogotá,Calleja Alta,Zona Norte,4.707516590754191,-74.046875
Bogotá,Calleja Baja,Calleja Baja,4.710965849459171,-74.05371057987213
Bogotá,Calleja Baja,Zona Norte,4.7065957750592915,-74.05010681152346
Bogotá,Calleja Lv,Zona Norte,4.70900011062622,-74.0490036010742
Bogotá,Callejón Santa Bárbara,Zona Norte,4.70300006866455,-74.0350036621094
Bogotá,Calvo Sur,Calvo Sur,4.585725574958614,-74.0849410266411
Bogotá,Calvo Sur,No Especificado,4.68880367279053,-74.0350036621094
Bogotá,Calvo Sur,Zona Noroccidente,4.58692407608032,-74.0857849121094
Bogotá,Calvo Sur Sociego,No Especificado,4.58238124847412,-74.0842514038086
Bogotá,Camilo Torres Kennedy,Zona Sur,4.61499977111816,-74.0690002441406
Bogotá,Camino De Arrayanes,Camino De Arrayanes,4.788399671253405,-74.07096943102385
Bogotá,Camino De Arrayanes,Zona Centro,4.79300022125244,-74.0439987182617
Bogotá,Camino De Arrayanes,Zona Noroccidente,4.797311305999752,-74.0690631866455
Bogotá,Camino De Arrayanes,Zona Norte,4.795666535695394,-74.07199859619139
Bogotá,Camino Del Castillo,Zona Noroccidente,4.53700017929077,-74.1159973144531
Bogotá,Campanela,Campanella,4.730475306510924,-74.08259773254395
Bogotá,Campanela,Zona Noroccidente,4.737668991088868,-74.07779693603518
Bogotá,Campin,No Especificado,4.71098899841309,-74.0720901489258
Bogotá,Campin,Zona Centro,4.637338042259217,-74.07997703552245
Bogotá,Campin,Zona Occidente,4.626400089263916,-74.0813980102539
Bogotá,Campo Hermoso Patio Bonito,No Especificado,4.63903570175171,-74.1637344360352
Bogotá,Campo Verde Bosa,Zona Sur,4.634999910990397,-74.14849853515625
Bogotá,Canadá Gira,Zona Sur,4.54457473754883,-74.0978851318359
Bogotá,Canaima,Canaima,4.770261621475219,-74.03436126708984
Bogotá,Canaima Paseo De Los Libertadores,No Especificado,4.716402121952604,-74.03634098597935
Bogotá,Canaima Usaquén,Zona Norte,4.74573826789856,-74.04824638366699
Bogotá,Canapro La Uribe,Zona Norte,4.75299978256226,-74.0429992675781
Bogotá,Canapro Sintana,Zona Norte,4.75400018692017,-74.0429992675781
Bogotá,Candelaria,No Especificado,4.5970563888549805,-74.07193183898929
Bogotá,Candelaria,Zona Centro,4.5996665954589835,-74.07033284505206
Bogotá,Candelaria,Zona Sur,4.59448385238647,-74.1850967407227
Bogotá,Candelaria La Nueva,Candelaria La Nueva,4.583691905284749,-74.1255601410173
Bogotá,Candelaria La Nueva,No Especificado,4.566622972488405,-74.1482849121094
Bogotá,Candelaria La Nueva,Zona Centro,4.605033576488495,-74.07216167449951
Bogotá,Candelaria La Nueva,Zona Sur,4.593974709510805,-74.13175010681155
Bogotá,Candelaria La Nueva Tunjuelito,Zona Sur,4.56899976730347,-74.1500015258789
Bogotá,Cantabria,Zona Noroccidente,4.73899984359741,-74.0630035400391
Bogotá,Cantagallo,Cantagallo,4.741293843587239,-74.05590820312501
Bogotá,Cantagallo,Zona Noroccidente,4.74157285690308,-74.05986785888675
Bogotá,Cantalejo,Cantalejo,4.736521912820685,-74.05835419637295
Bogotá,Cantalejo,No Especificado,4.67033505439758,-74.06725692749025
Bogotá,Cantalejo,Zona Noroccidente,4.742197086413701,-74.05817683537802
Bogotá,Cantalejo,Zona Norte,4.744693088531494,-74.05893402099612
Bogotá,Cantalejo Britalia,No Especificado,4.741869926452638,-74.05850410461423
Bogotá,Cantalejo Sector Alejandria,Zona Noroccidente,4.73688200541905,-74.0561272757394
Bogotá,Cantalejo Sector Alejandria,Zona Norte,4.74100017547607,-74.0550003051758
Bogotá,Cantalejo Sector Mazuren,Zona Norte,4.73699998855591,-74.0579986572266
Bogotá,Cantalejo Suba,Zona Noroccidente,4.74599981307983,-74.0589981079102
Bogotá,Canódromo,Canódromo,4.708741664886473,-74.05719184875491
Bogotá,Canódromo,Zona Noroccidente,4.7058126926422155,-74.0555648803711
Bogotá,Canódromo,Zona Norte,4.70900011062622,-74.056999206543
Bogotá,Caobos Salazar,Caobos Salazar,4.72862333910806,-74.03592327662876
Bogotá,Caobos Salazar,Zona Norte,4.7167390655068795,-74.04177407657399
Bogotá,Caobos Salazar Usaquén,Zona Norte,4.720119118690492,-74.04124736785892
Bogotá,Capellania,Capellania,4.667042517662049,-74.12825927734376
Bogotá,Capellania,Zona Centro,4.67105484008789,-74.1274032592773
Bogotá,Capellania,Zona Occidente,4.669625455682928,-74.12375740382981
Bogotá,Capellania Fontibón,Zona Occidente,4.67199993133545,-74.1259994506836
Bogotá,Capellania Modelia,No Especificado,4.6619610786438,-74.1197509765625
Bogotá,Capri,Capri,4.7302533217838825,-74.03573390415737
Bogotá,Capri,No Especificado,4.73080682754517,-74.0371856689453
Bogotá,Capri,Zona Norte,4.73053956031799,-74.0368003845215
Bogotá,Capri Cedritos,Zona Centro,4.73000001907349,-74.0370025634766
Bogotá,Capri Cedritos,Zona Norte,4.729102849960327,-74.03653907775883
Bogotá,Capri Los Cedros,No Especificado,4.72645711898804,-74.0326766967773
Bogotá,Capri Usaquén,Zona Norte,4.732333342234297,-74.03566741943364
Bogotá,Carabelas,Carabelas,4.607914964358011,-74.11140569051108
Bogotá,Carabelas,Zona Centro,4.60699987411499,-74.1129989624023
Bogotá,Carabelas,Zona Occidente,4.60654640197754,-74.1119079589844
Bogotá,Carabelas,Zona Sur,4.606849908828735,-74.117431640625
Bogotá,Caracas,Caracas,4.5721640586853045,-74.1072883605957
Bogotá,Caracoli,No Especificado,4.57137441635132,-74.1641311645508
Bogotá,Caracolí Ismael Perdomo,No Especificado,4.58048009872437,-74.1690368652344
Bogotá,Cardio Infantil Rincon Del Parque,Zona Centro,4.73999977111816,-74.036003112793
Bogotá,Carimagua,Carimagua,4.610555478504725,-74.13924357096354
