Y Real,Y Predicho
1190000000.0,923299624.5911498
470000000.0,710245440.8044934
265000000.00000003,317744021.02813244
1400000000.0,1191579343.5632496
180000000.0,215128084.919734
540000000.0,552704569.592114
210000000.0,462504121.8862953
230000000.0,248180080.4004531
1350000000.0,1221742409.3991208
463000000.0,402100918.2918806
325000000.00000006,212237413.8008604
260000000.0,194400820.07481623
295000000.0,453643370.5232725
465000000.0,460993052.0938144
250000000.0,228302199.471148
440000000.0,504069094.6054411
650000000.0000001,702783352.616035
480000000.0,350878597.0174084
1050000000.0,1088281845.0345669
250000000.0,148930770.17749453
210000000.0,150954990.88646364
390000000.0,623515557.1671257
145000000.0,149637950.23532772
875000000.0,1339709248.1645699
560000000.0,707157269.8807759
160000000.00000003,351339720.1482873
590000000.0,490325711.4810133
165000000.0,154483272.66773272
240000000.0,199450032.39043617
410000000.0,636576505.447073
205000000.0,268025209.0221815
145000000.0,83533361.71888399
535000000.0,379285210.70895386
290000000.0,323597109.0163808
770000000.0,692480342.0580683
680000000.0,655386477.2045717
225000000.0,195604628.53648424
1200000000.0,1190931908.6764207
780000000.0,928467464.9861159
350000000.0,397573733.9702649
480000000.0,385778940.6593065
600000000.0,507781295.0207038
250000000.0,267879948.5270462
375000000.0,426476544.1019287
390000000.0,245069323.1151309
285000000.0,217361761.61659288
895000000.0,1077068079.2401247
145000000.0,150268117.9112134
430000000.0,80250594.13392925
165000000.0,194743148.7445774
1767220000.0,965554566.7540531
580000000.0,640755232.3161206
275000000.0,359085360.2875991
290000000.0,281148536.4324217
509900000.0,703362253.7473712
250000000.0,56470227.56533766
676967200.0,730942872.5739908
145000000.0,191968935.18683147
180000000.0,150426505.91394424
230000000.0,59274178.407280445
330000000.0,271240592.9083204
850000000.0,1016006290.4719038
450000000.0,638218788.340065
1075000000.0,876075111.3672752
800000000.0,885550568.2752991
420000000.0,601319662.0863953
245000000.0,226879867.0699749
685000000.0,733944370.9683919
619999999.9999999,754891635.105545
328000000.0,91198079.12678719
1440000000.0,1291161449.3835306
400000000.0,639064928.1316342
185000000.0,203543873.83010435
154999999.99999997,172407253.15009165
130000000.0,128783615.16956139
320000000.00000006,393964588.3566327
440000000.0,569284636.5245237
270000000.0,338819738.13561773
168000000.0,168837612.87866926
930000000.0,913243015.0148649
190000000.0,322984741.4906821
130000000.0,49591897.38412666
290000000.0,466724858.410542
190000000.0,183943109.93649817
1100000000.0,1310479746.349506
780000000.0,584992755.6237226
450000000.0,248094878.1228752
350000000.0,261200715.26041508
225000000.0,281586603.5578861
700000000.0,833785119.1474314
590000000.0,715142982.7400126
130000000.0,104694655.15230656
550000000.0,787525284.7820997
220000000.0,154719431.8570366
565000000.0,552616416.1458254
154999999.99999997,143109787.3664422
590000000.0,669116578.993031
630000000.0000001,597487233.4409714
630000000.0000001,789311664.6544085
758000000.0,700481634.7571521
133000000.0,97960535.43186903
236000000.0,223178762.63253307
526049000.0,610010418.4495516
270000000.0,278918883.852016
320000000.00000006,412002645.5157857
280000000.0,379016862.22400236
380000000.0,287143838.91720486
230000000.0,216152677.672935
390000000.0,403750237.5330281
175000000.0,108986978.4408083
480000000.0,644680080.8922606
150000000.0,36828858.94357824
580000000.0,438376044.82696056
330000000.0,577235527.2157121
170000000.0,159390979.25534248
480000000.0,765098105.7794695
460000000.0,534471114.473052
290000000.0,302772622.1186662
370000000.0,396042396.0959101
530000000.00000006,584782826.1665001
320000000.00000006,249525686.9817481
1250000000.0,428409028.95854187
360000000.0,271675933.2898946
270000000.0,224492083.98483276
185000000.0,259434427.84067774
1950000000.0,1640752216.9922326
1400000000.0,1302840242.3796644
350000000.0,239634790.9706607
285000000.0,174707353.21161318
1649999999.9999998,1350573025.9861364
270000000.0,461245386.7224493
380000000.0,439329775.1016216
890000000.0,1110588247.9027314
750000000.0,936463694.4448242
200000000.0,154033412.3233919
160000000.00000003,101313785.03226662
680000000.0,433300303.94542646
400000000.0,299058111.57292604
410000000.0,429342919.84992933
780000000.0,1026797976.0240717
490000000.0,500888641.00550747
400000000.0,353864760.9937973
175000000.0,240947295.78766966
560000000.0,506377595.94737244
