Y Real,Y Predicho
810000000.0,684043604.6071284
660000000.0,1370185054.1913283
180000000.0,265977879.28258094
160000000.00000003,138101057.05028692
195000000.0,417594102.9874346
570000000.0,388016858.6832844
590000000.0,784198261.1632026
150000000.0,165454398.2830593
1260000000.0000002,1255907847.8022099
3000000000.0,2006226762.8399494
185000000.0,144569912.39429423
690000000.0,508014424.3248223
465000000.0,331389549.880548
730000000.0,658471000.8082079
290000000.0,379537926.09601676
280000000.0,216930374.3056887
650000000.0000001,476499825.3554036
530000000.00000006,563129845.6197956
1350000000.0,1197501441.3818407
612533000.0,781022306.6202577
235000000.0,191511371.932037
400000000.0,710723321.3826063
550000000.0,583479899.0096513
290000000.0,336265464.88500994
154999999.99999997,118226039.60452938
320000000.00000006,259955994.5060887
1100000000.0,1023364957.8438627
185000000.0,187046723.526573
290000000.0,369266915.51064754
300000000.0,344028472.75758487
195000000.0,222096758.45707583
240000000.0,210122623.92968342
690000000.0,636981117.7110287
420000000.0,298068735.15438247
1500000000.0,1147758258.6252124
200000000.0,204629634.51045877
405000000.0,256234772.81142938
275000000.0,261778860.29801908
267000000.0,293826592.1394342
440000000.0,539807155.6491418
330000000.0,230611744.88296682
680000000.0,285518746.36102057
490000000.0,735712584.2530308
550000000.0,377862358.86333156
630000000.0000001,835743285.7787201
729000000.0,711987615.6572105
340000000.0,321810290.73778903
170000000.0,198549135.73641542
630000000.0000001,708016632.3184134
338000000.0,454965132.3081912
975000000.0,1251191538.7422957
1750000000.0,1683963054.751858
245000000.0,317639067.262333
130000000.0,219198687.78686777
190000000.0,177845979.01276833
950000000.0,841639229.3945805
350000000.0,409775512.95514965
420000000.0,740573205.1966621
1500000000.0,1458913864.6473289
970000000.0,1085245038.695266
470000000.0,966877869.2106243
635000000.0,815432391.5823413
160000000.00000003,222794712.59495565
235000000.0,183352196.32219294
180000000.0,293744210.86387336
295000000.0,327116724.916101
340000000.0,503558757.63631505
270000000.0,304021750.3198546
1450000000.0,1189051540.3394036
210000000.0,280480923.7638009
350000000.0,202513497.28268817
1100000000.0,1594902218.6865983
770000000.0,634157761.1457163
320000000.00000006,186991570.08244774
195000000.0,170241492.1373615
299900000.0,235474648.5106417
590000000.0,450279645.40027386
1100000000.0,914297633.9763992
540000000.0,593421746.7623798
225000000.0,163575305.25254953
314000000.0,384073581.70373523
613000000.0,580264670.8397065
810000000.0,1330802537.8737164
488000000.00000006,512201827.48707736
298000000.0,276464329.6361759
650000000.0000001,536208072.2977412
320000000.00000006,238519410.30736113
390000000.0,695895971.7582736
195000000.0,161180922.2677867
625000000.0,585429977.4703645
106000000.0,141309644.56322902
440000000.0,648636998.8024722
156000000.0,146915010.27745155
665000000.0,995927805.1308736
154999999.99999997,149541544.60149464
265000000.00000003,246180508.18535691
500000000.0,454417057.5781647
1000000000.0,794611700.6173232
250000000.0,196731439.2888132
235000000.0,312528676.1116477
595000000.0,634105575.4077979
450000000.0,524530365.9747046
360000000.0,409346560.97954094
720000000.0,920966618.8865362
1520000000.0,1427392029.9757175
315000000.00000006,400643599.6471015
490000000.0,485593940.9192219
420000000.0,341390949.39571464
170000000.0,179368129.90610185
210000000.0,199772261.67313227
650000000.0000001,362811985.8028488
140000000.0,193800634.3347328
1700000000.0,1499421319.4649343
350000000.0,245652413.4115983
400000000.0,324150327.5314456
140000000.0,158576358.07817918
692000000.0,289820432.6498274
154999999.99999997,167060840.8084271
330000000.0,247946399.13820177
360000000.0,379388451.47243613
240000000.0,273797915.5126899
130000000.0,129823178.10759057
330000000.0,337916894.8615055
1300000000.0000002,1534456480.571463
340000000.0,225276410.77740842
650000000.0000001,481777968.4276467
390000000.0,477260676.47539574
260000000.0,266574275.22142273
2200000000.0,1747431949.6767154
550000000.0,695203512.3132416
540000000.0,819051010.9169016
205000000.0,268659767.0162332
980000000.0,607703528.3848056
154999999.99999997,199613644.152688
1600000000.0,1460623468.5625796
300000000.0,294887566.248139
248000000.0,225160205.55090535
160000000.00000003,231594760.6100481
280000000.0,193186979.01481912
1200000000.0,871020316.1945535
260000000.0,275945746.8180815
450000000.0,704986090.9942575
120000000.0,141380212.52477333
295000000.0,284742449.29879737
320000000.00000006,362411914.2560011
180448000.0,227032219.532842
1100000000.0,1105936825.6515934
300000000.0,357873838.4655384
1580000000.0,1463654940.468555
110000000.0,253861797.54049617
175000000.0,504735039.60772455
120000000.0,132315590.04603107
550000000.0,942992064.5916106
309999999.99999994,397977132.22507817
110000000.0,124137612.5361281
870000000.0,905139299.6927035
130000000.0,138847722.31490976
470000000.0,625034482.2703308
175000000.0,183801353.38442728
170000000.0,136869278.66827303
1180000000.0,1163397928.4814272
540000000.0,416069074.4847346
